time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.336709017531,-0.0730781571664,11.8805920609,6.24061318324,6.13044124506,0.0,0.936201051113,-0.245520361806,2.75441286901,-0.0495807804394,-0.142648276051,0.0,444.8481284216922,446.68867181479544,448.1616894055148,446.8310223451538
1.3800000000000008,0.396690000161,-0.0888688492159,12.0527362237,6.23726438491,6.12240737825,0.0,1.06405074781,-0.281179433132,2.98291167955,-0.0727425653398,-0.120500752733,0.0,485.4317436497672,487.075661303255,487.5720840997311,485.83660172734204
1.4400000000000008,0.464294676068,-0.106819136856,12.2371245332,6.23310085165,6.11622124611,0.0,1.19007847513,-0.317616583272,3.16266036264,-0.0634191705365,-0.0811993347351,0.0,472.9645980132137,475.9724945638818,472.6812719487217,473.39586264369535
1.5000000000000009,0.538680762236,-0.126775832579,12.426903217,6.22916861467,6.11147015261,0.0,1.28984524761,-0.347938262209,3.16314600279,-0.0701486651249,-0.0754352532301,0.0,417.32174198341585,417.8191132154063,419.2834888207932,418.6949218204045
1.560000000000001,0.61954389999,-0.148751593189,12.6190577961,6.22513447583,6.106626122,0.0,1.40597547848,-0.384974308668,3.24160663283,-0.0619698276544,-0.0942834999375,0.0,443.89233678203226,442.3373810630613,445.0881877390141,445.7536796501735
1.620000000000001,0.707669529058,-0.173093225978,12.817011049,6.22156140742,6.10183577362,0.0,1.53197524309,-0.42676386384,3.35629253849,-0.0551081253102,-0.0604846542175,0.0,455.25096337663814,457.9419929884132,456.2742584415237,456.81934787552603
1.680000000000001,0.80395485129,-0.200188609345,13.0245999074,6.21812463322,6.09860411134,0.0,1.67776563715,-0.476763327442,3.56249835014,-0.0620185015135,-0.0431285793981,0.0,485.1726234643686,486.47227395209666,485.0357103863751,484.51446330655614
1.740000000000001,0.908779086724,-0.230271099034,13.2430826876,6.21452477676,6.09635036841,0.0,1.81648531504,-0.52634880335,3.71956892656,-0.0562361422588,-0.0282717684948,0.0,472.24261470456577,473.38665315210096,471.7105393823881,472.15455784859296
1.8000000000000012,1.02087597607,-0.263009829265,13.4652374055,6.21099963694,6.09464480013,0.0,1.92017891505,-0.565229120699,3.68557981659,-0.0643279990186,-0.0287366270449,0.0,413.0608056752518,413.0195171369452,411.8894299030908,411.17036771156694
1.8600000000000012,1.14032855861,-0.298566446177,13.6911657609,6.20752223847,6.09235794674,0.0,2.06160223272,-0.62034784655,3.84464297255,-0.0475613569371,-0.0737326932941,0.0,475.66301066501546,472.20327355949337,474.28580723411955,475.56969546702857
1.9200000000000013,1.26773346083,-0.337274374528,13.9236066573,6.2046767703,6.08794538493,0.0,2.18554100913,-0.670163183592,3.90296269179,-0.0471521802984,-0.0731655967869,0.0,444.46889363998673,444.5111650077063,444.9272442137277,444.95939290625466
1.9800000000000013,1.40249443291,-0.378964200877,14.1587436687,6.20164935922,6.08360852245,0.0,2.30679382098,-0.719746341645,3.93460517044,-0.0580539800952,-0.0705690698991,0.0,437.95758903784724,438.1694001392555,436.3774918449711,435.46471181798944
2.0400000000000014,1.54465912835,-0.423711427072,14.3960509944,6.19780121727,6.07968932261,0.0,2.43229414029,-0.772142127517,3.97525966777,-0.0804845308339,-0.0564805520522,0.0,440.34854388525906,441.50929804639645,441.3393928040434,439.48069071609206
2.1000000000000014,1.6945794972,-0.471748859978,14.636577948,6.19253914595,6.07635724099,0.0,2.5652331109,-0.829554863903,4.04181121931,-0.108804776596,-0.0537077872729,0.0,449.6284732981338,449.8510329035578,451.06970252777097,448.7698656389966
2.1600000000000015,1.85361957952,-0.523815636713,14.8862408147,6.18654549385,6.07308655067,0.0,2.73619830953,-0.906660459391,4.27903048573,-0.0863040881013,-0.0561687830359,0.0,503.6130613596499,503.43340793035134,500.32819602090126,501.95620563101465
2.2200000000000015,2.02239499698,-0.580382785673,15.1473599789,6.18125413514,6.06937364569,0.0,2.88979121265,-0.979402563289,4.42403257433,-0.0922518246951,-0.076873738829,0.0,478.5076430388566,476.92606575634744,478.0661270199726,477.6067812050405
2.2800000000000016,2.20012485488,-0.641274554677,15.4156282053,6.17599633862,6.06476292722,0.0,3.03480153562,-1.0508031166,4.51749543588,-0.079704006336,-0.0767885403223,0.0,464.2215624809138,464.2238500354557,463.1592479527548,464.1390995731422
2.3400000000000016,2.38639477841,-0.706438974875,15.6884027836,6.17110492861,6.06028932426,0.0,3.17445209317,-1.12175711427,4.57439955564,-0.0854336433393,-0.0704412204721,0.0,453.8761494057296,454.38112028258416,454.1364646233292,453.6713405110683
2.4000000000000017,2.58101618076,-0.775908524395,15.9641393399,6.16591076215,6.05602835756,0.0,3.31315037651,-1.19433220794,4.61628398289,-0.0889420242279,-0.0721907736939,0.0,450.36385968955943,450.21851057132295,450.82388207566476,450.53418705005515
2.4600000000000017,2.78331781551,-0.849473114239,16.2393408757,6.16031788848,6.05182777224,0.0,3.43049781183,-1.25825887468,4.55704141323,-0.103524430191,-0.0659721943378,0.0,417.7956919736986,418.3335380193709,418.48551406345786,417.20593830003986
2.520000000000002,2.99309480071,-0.927168060073,16.5125889054,6.15401684433,6.04782703496,0.0,3.56226975237,-1.33209114886,4.55088918206,-0.108181457002,-0.0681305741658,0.0,435.6794924957508,435.4955498553646,436.90509408664684,436.5067137798682
2.580000000000002,3.21125130862,-1.00963311687,16.7871814151,6.14750667557,6.04408584718,0.0,3.70976557447,-1.41730003262,4.6015538999,-0.109152822549,-0.0527694007426,0.0,454.62384623521194,455.85040687513526,455.6706109647599,455.5828899061671
2.640000000000002,3.43728608361,-1.09676764712,17.0606508377,6.14110008904,6.04102345278,0.0,3.82489036777,-1.48769950794,4.51415690166,-0.102406809361,-0.0477888525012,0.0,410.0000155923736,410.44046060246814,410.2822933605567,410.869865745229
2.700000000000002,3.67135241405,-1.18885885435,17.333258952,6.1349246854,6.03787831628,0.0,3.97735666105,-1.58253106029,4.57210399591,-0.103976228885,-0.0638155376304,0.0,459.7484649835673,458.4749012323841,459.0408134622335,458.90739867242866
2.760000000000002,3.91425443298,-1.28655303575,17.6079230454,6.12833567691,6.03435036243,0.0,4.11950099083,-1.67446880863,4.58288000474,-0.125260361106,-0.0502941139138,0.0,444.709233800789,445.8131434441355,446.2237398710159,444.4715804545749
2.820000000000002,4.16609953733,-1.39011878386,17.8846679958,6.12023995207,6.03136376936,0.0,4.27534628148,-1.77837198696,4.6411935842,-0.174127569548,-0.0487613587309,0.0,461.4778824860465,461.5974251733454,463.83656888495915,459.96409048614214
2.880000000000002,4.42605093153,-1.49927733456,18.1599907668,6.10964699679,6.02804514325,0.0,4.38984284111,-1.86104714099,4.53626901489,-0.181886617369,-0.0735028375474,0.0,410.041515877045,407.8345487016693,408.2517280483737,407.52547500060854
2.940000000000002,4.6936333673,-1.61404395969,18.4317472499,6.09895885,6.02337799364,0.0,4.52975480725,-1.96538064186,4.52173960009,-0.171537060026,-0.088128470382,0.0,439.6396045390091,438.42086543678704,440.187995282858,441.0127750001772
3.000000000000002,4.96958611617,-1.73519764873,18.7022797005,6.08895183486,6.01886808322,0.0,4.6688755277,-2.0738829629,4.49550106473,-0.158668618876,-0.0572147831945,0.0,435.3122627732823,437.8869856786952,437.1287099607031,438.1727607352445
3.0600000000000023,5.25350697465,-1.86272765176,18.9696600584,6.07919468663,6.0149901665,0.0,4.7952844713,-2.17787036667,4.41698823994,-0.171985991104,-0.0867021747172,0.0,421.9075734786522,419.34967309493845,420.2874048055922,419.1042107856007
3.1200000000000023,5.54516457776,-1.99673833003,19.2326960077,6.06913887864,6.00948077018,0.0,4.92688784399,-2.28993657798,4.35051307152,-0.160022383977,-0.104779985318,0.0,425.8993530741248,424.34229952950255,424.31771075273247,425.3153291711292
3.1800000000000024,5.84602993419,-2.13858002883,19.4960132059,6.05903689514,6.00286770944,0.0,5.1022109218,-2.43889370445,4.42547321386,-0.195522722579,-0.124235899642,0.0,473.86780286403973,472.35937846306314,474.0197225644451,471.25665762495726
3.2400000000000024,6.15656574651,-2.28882445246,19.76050999,6.04748949677,5.99510600656,0.0,5.24937681515,-2.57012910422,4.39032552186,-0.186946679205,-0.142328212075,0.0,440.72494576928847,439.2109143979433,438.89120485579025,439.5659313690999
3.3000000000000025,6.47587193657,-2.44700155576,20.0222680272,6.03634131257,5.98674710834,0.0,5.39462135004,-2.70325751963,4.33423205556,-0.183612001427,-0.133888541418,0.0,433.9402055538139,434.6296904784497,433.9944725804271,434.2399401955597
3.3600000000000025,6.80353630533,-2.61297319329,20.2791111748,6.02530953663,5.97859270591,0.0,5.52795941709,-2.82992338844,4.2267829484,-0.184368784461,-0.140278514701,0.0,417.93904145344203,417.3631806264368,417.6518456307332,417.55067879238953
3.4200000000000026,7.14034704369,-2.78756449067,20.5326505816,6.01424050705,5.97031050839,0.0,5.69944754804,-2.99058055012,4.22338388292,-0.184714548732,-0.133897047096,0.0,454.67095194339237,455.16483851690367,455.1871804758594,455.1273900102607
3.4800000000000026,7.48681613902,-2.9713754603,20.7836663483,6.00294464119,5.96228671727,0.0,5.84989889223,-3.13724405199,4.14310153141,-0.196511387571,-0.133397904953,0.0,431.03967853224617,431.064787602862,431.6830870668364,430.6503855426068
3.5400000000000027,7.84315232732,-3.16478845018,21.0319209432,5.99121580584,5.95476852821,0.0,6.02824882042,-3.31068018054,4.13083187681,-0.193497978608,-0.112698466423,0.0,455.17799246739685,456.8177475339527,456.8268632320714,457.0309693317288
